INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),TCL (MW)
USEP,01 Dec 2020,12,72.33,0.0,5241.014,0.0
USEP,01 Dec 2020,13,73.68,0.0,5416.55,0.0
USEP,01 Dec 2020,14,75.03,0.0,5581.683,0.0
USEP,01 Dec 2020,15,64.84,0.0,5738.566,0.0
USEP,01 Dec 2020,16,70.75,0.0,5974.561,0.0
USEP,01 Dec 2020,17,70.82,0.0,6243.041,0.0
USEP,01 Dec 2020,18,74.01,0.0,6411.146,0.0
USEP,01 Dec 2020,19,75.36,0.0,6499.249,0.0
USEP,01 Dec 2020,20,80.45,0.0,6560.847,0.0
USEP,01 Dec 2020,21,103.38,0.0,6625.701,0.0
USEP,01 Dec 2020,22,197.68,0.0,6644.681,0.0
USEP,01 Dec 2020,23,99.67,0.0,6634.875,0.0
USEP,01 Dec 2020,24,74.01,0.0,6579.922,0.0
USEP,01 Dec 2020,25,73.8,0.0,6529.034,0.0
USEP,01 Dec 2020,26,76.62,0.0,6568.973,0.0
USEP,01 Dec 2020,27,100.2,0.0,6634.503,0.0
USEP,01 Dec 2020,28,90.73,0.0,6638.832,0.0
USEP,01 Dec 2020,29,90.74,0.0,6639.945,0.0
USEP,01 Dec 2020,30,89.09,0.0,6634.026,0.0
USEP,01 Dec 2020,31,83.67,0.0,6615.159,0.0
USEP,01 Dec 2020,32,100.2,0.0,6633.26,0.0
USEP,01 Dec 2020,33,100.21,0.0,6632.495,0.0
USEP,01 Dec 2020,34,100.2,0.0,6637.087,0.0
USEP,01 Dec 2020,35,78.3,0.0,6581.94,0.0
USEP,01 Dec 2020,36,74.02,0.0,6498.176,0.0
USEP,01 Dec 2020,37,74.01,0.0,6452.298,0.0
USEP,01 Dec 2020,38,78.31,0.0,6482.366,0.0
USEP,01 Dec 2020,39,85.38,0.0,6503.434,0.0
USEP,01 Dec 2020,40,90.51,0.0,6474.881,0.0
USEP,01 Dec 2020,41,85.47,0.0,6439.554,0.0
USEP,01 Dec 2020,42,85.46,0.0,6391.574,0.0
USEP,01 Dec 2020,43,250.08,0.0,6320.289,0.0
USEP,01 Dec 2020,44,85.36,0.0,6161.995,0.0
USEP,01 Dec 2020,45,75.73,0.0,6023.819,0.0
USEP,01 Dec 2020,46,73.75,0.0,5885.211,0.0
USEP,01 Dec 2020,47,70.87,0.0,5745.325,0.0
USEP,01 Dec 2020,48,70.66,0.0,5628.321,0.0
USEP,02 Dec 2020,1,80.78,0.0,5508.574,0.0
USEP,02 Dec 2020,2,80.74,0.0,5420.362,0.0
USEP,02 Dec 2020,3,80.73,0.0,5312.304,0.0
USEP,02 Dec 2020,4,73.97,0.0,5239.404,0.0
USEP,02 Dec 2020,5,80.74,0.0,5186.921,0.0
USEP,02 Dec 2020,6,77.97,0.0,5160.937,0.0
USEP,02 Dec 2020,7,80.74,0.0,5125.258,0.0
USEP,02 Dec 2020,8,77.88,0.0,5090.006,0.0
USEP,02 Dec 2020,9,79.45,0.0,5099.434,0.0
USEP,02 Dec 2020,10,80.73,0.0,5116.347,0.0
USEP,02 Dec 2020,11,80.81,0.0,5209.122,0.0
USEP,02 Dec 2020,12,82.76,0.0,5380.045,0.0
USEP,02 Dec 2020,13,82.76,0.0,5554.989,0.0
USEP,02 Dec 2020,14,86.43,0.0,5713.552,0.0
USEP,02 Dec 2020,15,73.7,0.0,5870.415,0.0
USEP,02 Dec 2020,16,78.95,0.0,6108.567,0.0
USEP,02 Dec 2020,17,80.88,0.0,6338.161,0.0
USEP,02 Dec 2020,18,167.22,0.0,6508.553,0.0
USEP,02 Dec 2020,19,387.34,0.0,6609.022,0.0
USEP,02 Dec 2020,20,303.55,0.0,6669.616,0.0
USEP,02 Dec 2020,21,245.88,0.0,6670.53,0.0
USEP,02 Dec 2020,22,191.5,0.0,6638.444,0.0
USEP,02 Dec 2020,23,109.69,0.0,6617.913,0.0
USEP,02 Dec 2020,24,75.89,0.0,6560.246,0.0
USEP,02 Dec 2020,25,73.84,0.0,6510.829,0.0
USEP,02 Dec 2020,26,74.03,0.0,6515.576,0.0
USEP,02 Dec 2020,27,78.99,0.0,6591.289,0.0
USEP,02 Dec 2020,28,86.45,0.0,6612.148,0.0
USEP,02 Dec 2020,29,86.46,0.0,6607.938,0.0
USEP,02 Dec 2020,30,80.66,0.0,6596.303,0.0
USEP,02 Dec 2020,31,78.65,0.0,6569.068,0.0
USEP,02 Dec 2020,32,79.0,0.0,6588.759,0.0
USEP,02 Dec 2020,33,78.96,0.0,6584.862,0.0
USEP,02 Dec 2020,34,83.72,0.0,6595.717,0.0
USEP,02 Dec 2020,35,101.87,0.0,6565.231,0.0
USEP,02 Dec 2020,36,74.03,0.0,6482.147,0.0
USEP,02 Dec 2020,37,73.81,0.0,6419.267,0.0
USEP,02 Dec 2020,38,80.67,0.0,6442.84,0.0
USEP,02 Dec 2020,39,95.64,0.0,6459.877,0.0
USEP,02 Dec 2020,40,105.72,0.0,6436.667,0.0
USEP,02 Dec 2020,41,103.82,0.0,6392.891,0.0
USEP,02 Dec 2020,42,101.79,0.0,6353.146,0.0
USEP,02 Dec 2020,43,78.76,0.0,6263.721,0.0
USEP,02 Dec 2020,44,101.79,0.0,6122.603,0.0
USEP,02 Dec 2020,45,78.8,0.0,5970.809,0.0
USEP,02 Dec 2020,46,73.82,0.0,5846.057,0.0
USEP,02 Dec 2020,47,70.87,0.0,5715.749,0.0
USEP,02 Dec 2020,48,70.66,0.0,5588.228,0.0
USEP,03 Dec 2020,1,78.76,0.0,5448.979,0.0
USEP,03 Dec 2020,2,77.54,0.0,5358.197,0.0
USEP,03 Dec 2020,3,76.81,0.0,5267.971,0.0
USEP,03 Dec 2020,4,72.83,0.0,5192.204,0.0
USEP,03 Dec 2020,5,70.66,0.0,5140.292,0.0
USEP,03 Dec 2020,6,70.62,0.0,5101.819,0.0
USEP,03 Dec 2020,7,68.61,0.0,5074.589,0.0
USEP,03 Dec 2020,8,63.66,0.0,5047.602,0.0
USEP,03 Dec 2020,9,65.37,0.0,5058.098,0.0
USEP,03 Dec 2020,10,68.6,0.0,5083.097,0.0
USEP,03 Dec 2020,11,72.63,0.0,5167.369,0.0
USEP,03 Dec 2020,12,77.06,0.0,5333.814,0.0
USEP,03 Dec 2020,13,78.7,0.0,5503.917,0.0
USEP,03 Dec 2020,14,78.72,0.0,5654.294,0.0
USEP,03 Dec 2020,15,70.69,0.0,5809.408,0.0
USEP,03 Dec 2020,16,77.46,0.0,6048.197,0.0
USEP,03 Dec 2020,17,76.84,0.0,6287.154,0.0
USEP,03 Dec 2020,18,97.74,0.0,6448.476,0.0
USEP,03 Dec 2020,19,99.85,0.0,6533.343,0.0
USEP,03 Dec 2020,20,253.94,0.0,6600.906,0.0
USEP,03 Dec 2020,21,334.02,0.0,6655.819,0.0
USEP,03 Dec 2020,22,334.51,0.0,6678.825,0.0
USEP,03 Dec 2020,23,334.5,0.0,6667.076,0.0
USEP,03 Dec 2020,24,99.84,0.0,6611.68,0.0
USEP,03 Dec 2020,25,79.64,0.0,6561.985,0.0
USEP,03 Dec 2020,26,97.82,0.0,6592.546,0.0
USEP,03 Dec 2020,27,474.9,0.0,6665.819,0.0
USEP,03 Dec 2020,28,571.93,0.0,6710.136,0.0
USEP,03 Dec 2020,29,624.01,0.0,6716.095,0.0
USEP,03 Dec 2020,30,617.34,0.0,6711.717,0.0
USEP,03 Dec 2020,31,538.29,0.0,6705.693,0.0
USEP,03 Dec 2020,32,815.47,0.0,6740.632,0.0
USEP,03 Dec 2020,33,460.86,0.0,6681.991,0.0
USEP,03 Dec 2020,34,372.92,0.0,6604.802,0.0
USEP,03 Dec 2020,35,107.34,0.0,6544.988,0.0
USEP,03 Dec 2020,36,79.61,0.0,6441.885,0.0
USEP,03 Dec 2020,37,78.64,0.0,6384.512,0.0
USEP,03 Dec 2020,38,89.13,0.0,6391.176,0.0
USEP,03 Dec 2020,39,97.75,0.0,6406.41,0.0
USEP,03 Dec 2020,40,99.76,0.0,6369.746,0.0
USEP,03 Dec 2020,41,97.74,0.0,6319.599,0.0
USEP,03 Dec 2020,42,89.68,0.0,6272.791,0.0
USEP,03 Dec 2020,43,77.6,0.0,6205.343,0.0
USEP,03 Dec 2020,44,77.05,0.0,6060.746,0.0
USEP,03 Dec 2020,45,76.84,0.0,5917.883,0.0
USEP,03 Dec 2020,46,76.83,0.0,5768.222,0.0
USEP,03 Dec 2020,47,70.66,0.0,5644.618,0.0
USEP,03 Dec 2020,48,68.64,0.0,5515.81,0.0
USEP,04 Dec 2020,1,70.65,0.0,5408.95,0.0
USEP,04 Dec 2020,2,68.63,0.0,5312.865,0.0
USEP,04 Dec 2020,3,68.48,0.0,5244.568,0.0
USEP,04 Dec 2020,4,63.32,0.0,5173.422,0.0
USEP,04 Dec 2020,5,53.24,0.0,5124.666,0.0
USEP,04 Dec 2020,6,52.04,0.0,5070.086,0.0
USEP,04 Dec 2020,7,52.03,0.0,5037.403,0.0
USEP,04 Dec 2020,8,51.73,0.0,5030.236,0.0
USEP,04 Dec 2020,9,52.12,0.0,5026.335,0.0
USEP,04 Dec 2020,10,52.03,0.0,5045.136,0.0
USEP,04 Dec 2020,11,53.24,0.0,5125.054,0.0
USEP,04 Dec 2020,12,70.63,0.0,5294.029,0.0
USEP,04 Dec 2020,13,70.64,0.0,5466.737,0.0
USEP,04 Dec 2020,14,73.7,0.0,5611.1,0.0
USEP,04 Dec 2020,15,70.66,0.0,5781.094,0.0
USEP,04 Dec 2020,16,76.84,0.0,6015.663,0.0
USEP,04 Dec 2020,17,73.91,0.0,6255.282,0.0
USEP,04 Dec 2020,18,73.93,0.0,6405.386,0.0
USEP,04 Dec 2020,19,70.69,0.0,6480.84,0.0
USEP,04 Dec 2020,20,70.68,0.0,6542.836,0.0
USEP,04 Dec 2020,21,75.83,0.0,6584.266,0.0
USEP,04 Dec 2020,22,76.87,0.0,6606.263,0.0
USEP,04 Dec 2020,23,76.87,0.0,6612.774,0.0
USEP,04 Dec 2020,24,75.86,0.0,6574.127,0.0
USEP,04 Dec 2020,25,70.68,0.0,6527.369,0.0
USEP,04 Dec 2020,26,75.84,0.0,6546.847,0.0
USEP,04 Dec 2020,27,77.07,0.0,6621.541,0.0
USEP,04 Dec 2020,28,81.11,0.0,6665.023,0.0
USEP,04 Dec 2020,29,81.11,0.0,6667.374,0.0
USEP,04 Dec 2020,30,89.48,0.0,6697.254,0.0
USEP,04 Dec 2020,31,86.46,0.0,6692.86,0.0
USEP,04 Dec 2020,32,86.46,0.0,6698.81,0.0
USEP,04 Dec 2020,33,81.11,0.0,6674.968,0.0
USEP,04 Dec 2020,34,77.24,0.0,6648.558,0.0
USEP,04 Dec 2020,35,77.07,0.0,6581.07,0.0
USEP,04 Dec 2020,36,70.67,0.0,6453.192,0.0
USEP,04 Dec 2020,37,70.67,0.0,6383.91,0.0
USEP,04 Dec 2020,38,70.68,0.0,6394.049,0.0
USEP,04 Dec 2020,39,70.68,0.0,6391.122,0.0
USEP,04 Dec 2020,40,74.19,0.0,6356.491,0.0
USEP,04 Dec 2020,41,76.86,0.0,6301.96,0.0
USEP,04 Dec 2020,42,77.48,0.0,6241.207,0.0
USEP,04 Dec 2020,43,75.82,0.0,6164.425,0.0
USEP,04 Dec 2020,44,77.07,0.0,6030.469,0.0
USEP,04 Dec 2020,45,73.92,0.0,5903.291,0.0
USEP,04 Dec 2020,46,64.68,0.0,5782.143,0.0
USEP,04 Dec 2020,47,54.09,0.0,5669.721,0.0
USEP,04 Dec 2020,48,52.06,0.0,5489.534,0.0
USEP,05 Dec 2020,1,75.91,0.0,5312.189,0.0
USEP,05 Dec 2020,2,75.7,0.0,5201.607,0.0
USEP,05 Dec 2020,3,75.9,0.0,5206.483,0.0
USEP,05 Dec 2020,4,75.52,0.0,5123.648,0.0
USEP,05 Dec 2020,5,73.66,0.0,5066.657,0.0
USEP,05 Dec 2020,6,73.35,0.0,5015.292,0.0
USEP,05 Dec 2020,7,71.46,0.0,4974.09,0.0
USEP,05 Dec 2020,8,71.45,0.0,4957.456,0.0
USEP,05 Dec 2020,9,71.07,0.0,4951.581,0.0
USEP,05 Dec 2020,10,73.34,0.0,4967.908,0.0
USEP,05 Dec 2020,11,73.5,0.0,5009.467,0.0
USEP,05 Dec 2020,12,73.64,0.0,5072.516,0.0
USEP,05 Dec 2020,13,71.13,0.0,5165.714,0.0
USEP,05 Dec 2020,14,71.62,0.0,5225.726,0.0
USEP,05 Dec 2020,15,69.58,0.0,5324.416,0.0
USEP,05 Dec 2020,16,71.66,0.0,5493.48,0.0
USEP,05 Dec 2020,17,77.95,0.0,5691.813,0.0
USEP,05 Dec 2020,18,77.98,0.0,5826.013,0.0
USEP,05 Dec 2020,19,78.86,0.0,5928.221,0.0
USEP,05 Dec 2020,20,79.17,0.0,5976.032,0.0
USEP,05 Dec 2020,21,80.84,0.0,6033.853,0.0
USEP,05 Dec 2020,22,89.54,0.0,6077.008,0.0
USEP,05 Dec 2020,23,90.92,0.0,6105.232,0.0
USEP,05 Dec 2020,24,86.43,0.0,6059.29,0.0
USEP,05 Dec 2020,25,80.01,0.0,5995.798,0.0
USEP,05 Dec 2020,26,78.84,0.0,5942.475,0.0
USEP,05 Dec 2020,27,78.84,0.0,5952.286,0.0
USEP,05 Dec 2020,28,78.84,0.0,5947.092,0.0
USEP,05 Dec 2020,29,78.84,0.0,5938.226,0.0
USEP,05 Dec 2020,30,78.28,0.0,5935.596,0.0
USEP,05 Dec 2020,31,78.83,0.0,5934.036,0.0
USEP,05 Dec 2020,32,75.78,0.0,5899.355,0.0
USEP,05 Dec 2020,33,71.67,0.0,5887.482,0.0
USEP,05 Dec 2020,34,79.05,0.0,5879.744,0.0
USEP,05 Dec 2020,35,79.05,0.0,5856.012,0.0
USEP,05 Dec 2020,36,77.96,0.0,5826.311,0.0
USEP,05 Dec 2020,37,77.96,0.0,5834.546,0.0
USEP,05 Dec 2020,38,78.84,0.0,5861.558,0.0
USEP,05 Dec 2020,39,79.31,0.0,5942.182,0.0
USEP,05 Dec 2020,40,80.86,0.0,5987.001,0.0
USEP,05 Dec 2020,41,80.85,0.0,5981.33,0.0
USEP,05 Dec 2020,42,80.84,0.0,5978.423,0.0
USEP,05 Dec 2020,43,79.09,0.0,5927.431,0.0
USEP,05 Dec 2020,44,77.9,0.0,5830.923,0.0
USEP,05 Dec 2020,45,75.8,0.0,5719.983,0.0
USEP,05 Dec 2020,46,71.67,0.0,5630.16,0.0
USEP,05 Dec 2020,47,75.92,0.0,5528.832,0.0
USEP,05 Dec 2020,48,75.79,0.0,5417.186,0.0
USEP,06 Dec 2020,1,77.95,0.0,5294.208,0.0
USEP,06 Dec 2020,2,75.89,0.0,5206.97,0.0
USEP,06 Dec 2020,3,75.8,0.0,5175.008,0.0
USEP,06 Dec 2020,4,75.8,0.0,5102.624,0.0
USEP,06 Dec 2020,5,73.65,0.0,5042.269,0.0
USEP,06 Dec 2020,6,70.64,0.0,4995.476,0.0
USEP,06 Dec 2020,7,70.61,0.0,4953.584,0.0
USEP,06 Dec 2020,8,70.55,0.0,4931.999,0.0
USEP,06 Dec 2020,9,70.53,0.0,4925.444,0.0
USEP,06 Dec 2020,10,70.55,0.0,4935.593,0.0
USEP,06 Dec 2020,11,70.64,0.0,4977.047,0.0
USEP,06 Dec 2020,12,70.62,0.0,5001.525,0.0
USEP,06 Dec 2020,13,70.55,0.0,5054.56,0.0
USEP,06 Dec 2020,14,70.61,0.0,5080.369,0.0
USEP,06 Dec 2020,15,68.62,0.0,5130.973,0.0
USEP,06 Dec 2020,16,70.64,0.0,5200.081,0.0
USEP,06 Dec 2020,17,70.67,0.0,5343.968,0.0
USEP,06 Dec 2020,18,71.66,0.0,5449.635,0.0
USEP,06 Dec 2020,19,71.67,0.0,5529.145,0.0
USEP,06 Dec 2020,20,72.85,0.0,5610.484,0.0
USEP,06 Dec 2020,21,73.66,0.0,5676.113,0.0
USEP,06 Dec 2020,22,71.68,0.0,5716.837,0.0
USEP,06 Dec 2020,23,71.68,0.0,5711.782,0.0
USEP,06 Dec 2020,24,71.68,0.0,5693.876,0.0
USEP,06 Dec 2020,25,71.67,0.0,5674.125,0.0
USEP,06 Dec 2020,26,71.68,0.0,5671.511,0.0
USEP,06 Dec 2020,27,73.86,0.0,5708.134,0.0
USEP,06 Dec 2020,28,75.7,0.0,5724.257,0.0
USEP,06 Dec 2020,29,76.88,0.0,5746.543,0.0
USEP,06 Dec 2020,30,75.9,0.0,5730.39,0.0
USEP,06 Dec 2020,31,76.88,0.0,5748.128,0.0
USEP,06 Dec 2020,32,76.88,0.0,5759.614,0.0
USEP,06 Dec 2020,33,77.7,0.0,5786.377,0.0
USEP,06 Dec 2020,34,78.48,0.0,5808.971,0.0
USEP,06 Dec 2020,35,78.86,0.0,5823.14,0.0
USEP,06 Dec 2020,36,78.47,0.0,5829.726,0.0
USEP,06 Dec 2020,37,79.08,0.0,5885.201,0.0
USEP,06 Dec 2020,38,79.75,0.0,5977.996,0.0
USEP,06 Dec 2020,39,85.55,0.0,6049.663,0.0
USEP,06 Dec 2020,40,87.74,0.0,6058.4,0.0
USEP,06 Dec 2020,41,95.61,0.0,6081.506,0.0
USEP,06 Dec 2020,42,95.61,0.0,6080.86,0.0
USEP,06 Dec 2020,43,86.73,0.0,6042.158,0.0
USEP,06 Dec 2020,44,78.91,0.0,5931.606,0.0
USEP,06 Dec 2020,45,75.95,0.0,5810.293,0.0
USEP,06 Dec 2020,46,71.7,0.0,5700.177,0.0
USEP,06 Dec 2020,47,71.69,0.0,5581.529,0.0
USEP,06 Dec 2020,48,68.69,0.0,5371.829,0.0
USEP,07 Dec 2020,1,70.64,0.0,5162.886,0.0
USEP,07 Dec 2020,2,68.62,0.0,5065.707,0.0
USEP,07 Dec 2020,3,70.58,0.0,5120.666,0.0
USEP,07 Dec 2020,4,65.69,0.0,5049.227,0.0
USEP,07 Dec 2020,5,54.04,0.0,5010.133,0.0
USEP,07 Dec 2020,6,50.15,0.0,4970.239,0.0
USEP,07 Dec 2020,7,65.64,0.0,4953.664,0.0
USEP,07 Dec 2020,8,63.06,0.0,4922.283,0.0
USEP,07 Dec 2020,9,51.87,0.0,4927.079,0.0
USEP,07 Dec 2020,10,51.37,0.0,4955.025,0.0
USEP,07 Dec 2020,11,51.17,0.0,5048.993,0.0
USEP,07 Dec 2020,12,65.7,0.0,5238.415,0.0
USEP,07 Dec 2020,13,68.61,0.0,5426.554,0.0
USEP,07 Dec 2020,14,70.64,0.0,5597.229,0.0
USEP,07 Dec 2020,15,70.66,0.0,5781.392,0.0
USEP,07 Dec 2020,16,76.88,0.0,6028.893,0.0
USEP,07 Dec 2020,17,78.49,0.0,6291.205,0.0
USEP,07 Dec 2020,18,94.16,0.0,6459.514,0.0
USEP,07 Dec 2020,19,112.87,0.0,6565.554,0.0
USEP,07 Dec 2020,20,453.09,0.0,6609.071,0.0
USEP,07 Dec 2020,21,265.85,0.0,6656.574,0.0
USEP,07 Dec 2020,22,265.52,0.0,6665.426,0.0
USEP,07 Dec 2020,23,106.3,0.0,6652.608,0.0
USEP,07 Dec 2020,24,79.54,0.0,6615.607,0.0
USEP,07 Dec 2020,25,79.13,0.0,6573.436,0.0
USEP,07 Dec 2020,26,79.12,0.0,6585.533,0.0
USEP,07 Dec 2020,27,85.59,0.0,6659.333,0.0
USEP,07 Dec 2020,28,97.83,0.0,6718.178,0.0
USEP,07 Dec 2020,29,113.31,0.0,6735.483,0.0
USEP,07 Dec 2020,30,102.15,0.0,6728.729,0.0
USEP,07 Dec 2020,31,113.3,0.0,6728.654,0.0
USEP,07 Dec 2020,32,136.65,0.0,6745.895,0.0
USEP,07 Dec 2020,33,135.85,0.0,6745.846,0.0
USEP,07 Dec 2020,34,136.49,0.0,6741.104,0.0
USEP,07 Dec 2020,35,120.01,0.0,6698.526,0.0
USEP,07 Dec 2020,36,88.82,0.0,6589.986,0.0
USEP,07 Dec 2020,37,78.91,0.0,6489.448,0.0
USEP,07 Dec 2020,38,78.91,0.0,6502.485,0.0
USEP,07 Dec 2020,39,79.12,0.0,6523.413,0.0
USEP,07 Dec 2020,40,94.24,0.0,6486.357,0.0
USEP,07 Dec 2020,41,85.69,0.0,6443.54,0.0
USEP,07 Dec 2020,42,85.16,0.0,6390.138,0.0
USEP,07 Dec 2020,43,79.12,0.0,6307.969,0.0
USEP,07 Dec 2020,44,76.77,0.0,6152.626,0.0
USEP,07 Dec 2020,45,70.71,0.0,5981.544,0.0
USEP,07 Dec 2020,46,70.66,0.0,5840.128,0.0
USEP,07 Dec 2020,47,70.65,0.0,5697.235,0.0
USEP,07 Dec 2020,48,68.62,0.0,5529.125,0.0
USEP,08 Dec 2020,1,75.82,0.0,5378.345,0.0
USEP,08 Dec 2020,2,72.83,0.0,5289.303,0.0
USEP,08 Dec 2020,3,72.83,0.0,5259.259,0.0
USEP,08 Dec 2020,4,70.63,0.0,5185.206,0.0
USEP,08 Dec 2020,5,70.63,0.0,5140.491,0.0
USEP,08 Dec 2020,6,70.63,0.0,5107.664,0.0
USEP,08 Dec 2020,7,70.55,0.0,5075.294,0.0
USEP,08 Dec 2020,8,70.54,0.0,5059.271,0.0
USEP,08 Dec 2020,9,70.54,0.0,5056.776,0.0
USEP,08 Dec 2020,10,70.54,0.0,5081.094,0.0
USEP,08 Dec 2020,11,72.92,0.0,5172.443,0.0
USEP,08 Dec 2020,12,77.92,0.0,5349.117,0.0
USEP,08 Dec 2020,13,73.65,0.0,5535.109,0.0
USEP,08 Dec 2020,14,74.59,0.0,5682.688,0.0
USEP,08 Dec 2020,15,70.66,0.0,5842.583,0.0
USEP,08 Dec 2020,16,77.99,0.0,6092.335,0.0
USEP,08 Dec 2020,17,79.34,0.0,6342.063,0.0
USEP,08 Dec 2020,18,79.11,0.0,6496.188,0.0
USEP,08 Dec 2020,19,80.78,0.0,6586.97,0.0
USEP,08 Dec 2020,20,145.9,0.0,6644.433,0.0
USEP,08 Dec 2020,21,153.44,0.0,6677.682,0.0
USEP,08 Dec 2020,22,154.98,0.0,6687.836,0.0
USEP,08 Dec 2020,23,86.18,0.0,6657.151,0.0
USEP,08 Dec 2020,24,80.92,0.0,6619.906,0.0
USEP,08 Dec 2020,25,78.92,0.0,6567.925,0.0
USEP,08 Dec 2020,26,79.06,0.0,6566.99,0.0
USEP,08 Dec 2020,27,80.92,0.0,6639.259,0.0
USEP,08 Dec 2020,28,101.28,0.0,6691.34,0.0
USEP,08 Dec 2020,29,81.07,0.0,6714.162,0.0
USEP,08 Dec 2020,30,111.19,0.0,6708.431,0.0
USEP,08 Dec 2020,31,223.45,0.0,6720.33,0.0
USEP,08 Dec 2020,32,464.17,0.0,6744.782,0.0
USEP,08 Dec 2020,33,200.88,0.0,6756.909,0.0
USEP,08 Dec 2020,34,101.27,0.0,6761.909,0.0
USEP,08 Dec 2020,35,234.97,0.0,6708.914,0.0
USEP,08 Dec 2020,36,109.17,0.0,6611.74,0.0
USEP,08 Dec 2020,37,79.11,0.0,6538.915,0.0
USEP,08 Dec 2020,38,78.91,0.0,6561.807,0.0
USEP,08 Dec 2020,39,85.27,0.0,6566.374,0.0
USEP,08 Dec 2020,40,80.97,0.0,6516.475,0.0
USEP,08 Dec 2020,41,79.14,0.0,6473.331,0.0
USEP,08 Dec 2020,42,79.14,0.0,6418.556,0.0
USEP,08 Dec 2020,43,75.88,0.0,6339.946,0.0
USEP,08 Dec 2020,44,70.68,0.0,6184.156,0.0
USEP,08 Dec 2020,45,70.68,0.0,6019.57,0.0
USEP,08 Dec 2020,46,65.75,0.0,5889.669,0.0
USEP,08 Dec 2020,47,65.74,0.0,5761.229,0.0
USEP,08 Dec 2020,48,61.32,0.0,5610.683,0.0
USEP,09 Dec 2020,1,71.83,0.0,5445.838,0.0
USEP,09 Dec 2020,2,70.64,0.0,5353.371,0.0
USEP,09 Dec 2020,3,70.64,0.0,5316.464,0.0
USEP,09 Dec 2020,4,70.56,0.0,5239.916,0.0
USEP,09 Dec 2020,5,60.63,0.0,5202.422,0.0
USEP,09 Dec 2020,6,58.26,0.0,5156.43,0.0
USEP,09 Dec 2020,7,58.0,0.0,5137.539,0.0
USEP,09 Dec 2020,8,56.12,0.0,5100.214,0.0
USEP,09 Dec 2020,9,56.19,0.0,5107.475,0.0
USEP,09 Dec 2020,10,56.19,0.0,5122.107,0.0
USEP,09 Dec 2020,11,70.41,0.0,5212.874,0.0
USEP,09 Dec 2020,12,70.66,0.0,5371.685,0.0
USEP,09 Dec 2020,13,70.63,0.0,5549.234,0.0
USEP,09 Dec 2020,14,72.45,0.0,5704.263,0.0
USEP,09 Dec 2020,15,63.06,0.0,5856.27,0.0
USEP,09 Dec 2020,16,69.66,0.0,6097.266,0.0
USEP,09 Dec 2020,17,73.32,0.0,6324.196,0.0
USEP,09 Dec 2020,18,74.06,0.0,6473.167,0.0
USEP,09 Dec 2020,19,76.5,0.0,6560.022,0.0
USEP,09 Dec 2020,20,77.04,0.0,6623.36,0.0
USEP,09 Dec 2020,21,77.4,0.0,6694.207,0.0
USEP,09 Dec 2020,22,77.53,0.0,6722.467,0.0
USEP,09 Dec 2020,23,81.67,0.0,6739.325,0.0
USEP,09 Dec 2020,24,77.44,0.0,6695.042,0.0
USEP,09 Dec 2020,25,77.26,0.0,6656.371,0.0
USEP,09 Dec 2020,26,77.25,0.0,6652.077,0.0
USEP,09 Dec 2020,27,86.81,0.0,6723.928,0.0
USEP,09 Dec 2020,28,100.15,0.0,6785.919,0.0
USEP,09 Dec 2020,29,98.02,0.0,6770.691,0.0
USEP,09 Dec 2020,30,100.11,0.0,6786.098,0.0
USEP,09 Dec 2020,31,100.86,0.0,6790.327,0.0
USEP,09 Dec 2020,32,105.19,0.0,6795.764,0.0
USEP,09 Dec 2020,33,113.75,0.0,6780.874,0.0
USEP,09 Dec 2020,34,110.06,0.0,6748.987,0.0
USEP,09 Dec 2020,35,107.0,0.0,6675.436,0.0
USEP,09 Dec 2020,36,88.76,0.0,6578.302,0.0
USEP,09 Dec 2020,37,77.21,0.0,6525.232,0.0
USEP,09 Dec 2020,38,77.02,0.0,6521.977,0.0
USEP,09 Dec 2020,39,77.31,0.0,6530.724,0.0
USEP,09 Dec 2020,40,77.03,0.0,6489.269,0.0
USEP,09 Dec 2020,41,77.05,0.0,6459.718,0.0
USEP,09 Dec 2020,42,76.83,0.0,6408.492,0.0
USEP,09 Dec 2020,43,74.07,0.0,6327.466,0.0
USEP,09 Dec 2020,44,70.68,0.0,6175.593,0.0
USEP,09 Dec 2020,45,70.69,0.0,6027.338,0.0
USEP,09 Dec 2020,46,70.69,0.0,5885.186,0.0
USEP,09 Dec 2020,47,70.67,0.0,5742.363,0.0
USEP,09 Dec 2020,48,59.27,0.0,5574.456,0.0
USEP,10 Dec 2020,1,70.67,0.0,5412.429,0.0
USEP,10 Dec 2020,2,70.57,0.0,5312.294,0.0
USEP,10 Dec 2020,3,70.59,0.0,5309.844,0.0
USEP,10 Dec 2020,4,65.61,0.0,5241.342,0.0
USEP,10 Dec 2020,5,64.78,0.0,5188.178,0.0
USEP,10 Dec 2020,6,63.44,0.0,5148.776,0.0
USEP,10 Dec 2020,7,63.31,0.0,5114.557,0.0
USEP,10 Dec 2020,8,61.65,0.0,5086.561,0.0
USEP,10 Dec 2020,9,61.65,0.0,5089.524,0.0
USEP,10 Dec 2020,10,63.32,0.0,5118.046,0.0
USEP,10 Dec 2020,11,64.76,0.0,5197.358,0.0
USEP,10 Dec 2020,12,70.62,0.0,5366.561,0.0
USEP,10 Dec 2020,13,70.63,0.0,5539.706,0.0
USEP,10 Dec 2020,14,72.65,0.0,5693.945,0.0
